,Crop,Sowing Time,Region,Min Temp,Max Temp,Soil pH,Soil Type,Min Rainfall,Max Rainfall
2916,sesame,january,gujrat,25,35,6.75,well-drained deep soil,50,66
2917,sesame,february,gujrat,25,35,6.75,well-drained deep soil,50,66
2918,sesame,may,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2919,sesame,june,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2920,sesame,november,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2921,sesame,december,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2922,sesame,january,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2923,sesame,february,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2924,sesame,march,tamil nadu,25,35,6.75,well-drained deep soil,50,66
2925,sesame,july,madhya pradesh,25,35,6.75,well-drained deep soil,50,66
2926,sesame,august,madhya pradesh,25,35,6.75,well-drained deep soil,50,66
2927,sesame,september,madhya pradesh,25,35,6.75,well-drained deep soil,50,66
2928,sesame,february,madhya pradesh,25,35,6.75,well-drained deep soil,50,66
2929,sesame,june,karnataka,25,35,6.75,well-drained deep soil,50,66
2930,sesame,july,karnataka,25,35,6.75,well-drained deep soil,50,66
2931,sesame,april,karnataka,25,35,6.75,well-drained deep soil,50,66
2932,sesame,may,karnataka,25,35,6.75,well-drained deep soil,50,66
2933,soybean,june,rajasthan,18,38,6,loamy soil,40,60
2934,soybean,july,rajasthan,18,38,6,loamy soil,40,60
2935,soybean,august,rajasthan,18,38,6,loamy soil,40,60
2936,soybean,june,madhya pradesh,18,38,6,loamy soil,40,60
2937,soybean,july,madhya pradesh,18,38,6,loamy soil,40,60
2938,soybean,may,maharashtra,18,38,6,loamy soil,40,60
2939,soybean,june,maharashtra,18,38,6,loamy soil,40,60
2940,soybean,july,maharashtra,18,38,6,loamy soil,40,60
2941,soybean,august,maharashtra,18,38,6,loamy soil,40,60
2942,soybean,june,andhra pradesh,18,38,6,loamy soil,40,60
2943,soybean,july,andhra pradesh,18,38,6,loamy soil,40,60
2944,soybean,august,andhra pradesh,18,38,6,loamy soil,40,60
2945,soybean,june,chattisgarh,18,38,6,loamy soil,40,60
2946,soybean,july,chattisgarh,18,38,6,loamy soil,40,60
2947,soybean,may,chattisgarh,18,38,6,loamy soil,40,60
2948,soybean,june,gujrat,18,38,6,loamy soil,40,60
2949,soybean,july,gujrat,18,38,6,loamy soil,40,60
2950,soybean,august,gujrat,18,38,6,loamy soil,40,60
2951,soybean,june,karnataka,18,38,6,loamy soil,40,60
2952,soybean,july,karnataka,18,38,6,loamy soil,40,60
2953,soybean,august,chattisgarh,18,38,6,loamy soil,40,60
2954,betelvine,january,andhra pradesh,10,40,7,loamy soil,145,170
2955,betelvine,january,assam,10,40,7,loamy soil,145,170
2956,betelvine,january,bihar,10,40,7,loamy soil,145,170
2957,betelvine,january,karnataka,10,40,7,loamy soil,145,170
2958,betelvine,january,kerala,10,40,7,loamy soil,145,170
2959,betelvine,january,madhya pradesh,10,40,7,loamy soil,145,170
2960,betelvine,january,maharashtra,10,40,7,loamy soil,145,170
2961,betelvine,january,odisha,10,40,7,loamy soil,145,170
2962,betelvine,january,tamil nadu,10,40,7,loamy soil,145,170
2963,betelvine,january,telangana,10,40,7,loamy soil,145,170
2964,betelvine,january,uttar pradesh,10,40,7,loamy soil,145,170
2965,betelvine,january,west bengal,10,40,7,loamy soil,145,170
2966,betelvine,january,andhra pradesh,10,40,7,clay soil,145,170
2967,betelvine,january,assam,10,40,7,clay soil,145,170
2968,betelvine,january,bihar,10,40,7,clay soil,145,170
2969,betelvine,january,karnataka,10,40,7,clay soil,145,170
2970,betelvine,january,kerala,10,40,7,clay soil,145,170
2971,betelvine,january,madhya pradesh,10,40,7,clay soil,145,170
2972,betelvine,january,maharashtra,10,40,7,clay soil,145,170
2973,betelvine,january,odisha,10,40,7,clay soil,145,170
2974,betelvine,january,tamil nadu,10,40,7,clay soil,145,170
2975,betelvine,january,telangana,10,40,7,clay soil,145,170
2976,betelvine,january,uttar pradesh,10,40,7,clay soil,145,170
2977,betelvine,january,west bengal,10,40,7,clay soil,145,170
2978,phalsa,july,punjab,3,45,6.3,loamy soil,50,160
2979,phalsa,august,punjab,3,45,6.3,loamy soil,50,160
2980,phalsa,september,haryana,3,45,6.3,loamy soil,50,160
2981,phalsa,october,haryana,3,45,6.3,loamy soil,50,160
2982,phalsa,november,rajasthan,3,45,6.3,loamy soil,50,160
2983,phalsa,december,rajasthan,3,45,6.3,loamy soil,50,160
2984,phalsa,january,uttar pradesh,3,45,6.3,loamy soil,50,160
2985,phalsa,february,uttar pradesh,3,45,6.3,loamy soil,50,160
2986,phalsa,march,madhya pradesh,3,45,6.3,loamy soil,50,160
2987,phalsa,april,madhya pradesh,3,45,6.3,loamy soil,50,160
2988,phalsa,may,maharashtra,3,45,6.3,loamy soil,50,160
2989,phalsa,june,maharashtra,3,45,6.3,loamy soil,50,160
2990,phalsa,july,gujrat,3,45,6.3,loamy soil,50,160
2991,phalsa,august,gujrat,3,45,6.3,loamy soil,50,160
2992,phalsa,september,karnataka,3,45,6.3,loamy soil,50,160
2993,phalsa,october,karnataka,3,45,6.3,loamy soil,50,160
2994,phalsa,november,bihar,3,45,6.3,loamy soil,50,160
2995,phalsa,december,bihar,3,45,6.3,loamy soil,50,160
2996,phalsa,january,andhra pradesh,3,45,6.3,loamy soil,50,160
2997,phalsa,february,andhra pradesh,3,45,6.3,loamy soil,50,160
2998,phalsa,march,west bengal,3,45,6.3,loamy soil,50,160
2999,phalsa,april,west bengal,3,45,6.3,loamy soil,50,160
3000,tea,april,assam,18,29,5,well-drained deep soil,150,200
3001,tea,february,assam,18,29,5,well-drained deep soil,150,200
3002,tea,november,assam,18,29,5,well-drained deep soil,150,200
3003,tea,april,tamil nadu,18,29,5,well-drained deep soil,150,200
3004,tea,february,tamil nadu,18,29,5,well-drained deep soil,150,200
3005,tea,november,tamil nadu,18,29,5,well-drained deep soil,150,200
3006,tea,april,west bengal,18,29,5,well-drained deep soil,150,200
3007,tea,february,west bengal,18,29,5,well-drained deep soil,150,200
3008,tea,november,west bengal,18,29,5,well-drained deep soil,150,200
3009,tea,april,kerala,18,29,5,well-drained deep soil,150,200
3010,tea,february,kerala,18,29,5,well-drained deep soil,150,200
3011,tea,november,kerala,18,29,5,well-drained deep soil,150,200
3012,tea,april,karnataka,18,29,5,well-drained deep soil,150,200
3013,tea,february,karnataka,18,29,5,well-drained deep soil,150,200
3014,tea,november,karnataka,18,29,5,well-drained deep soil,150,200
3015,tea,april,kerala,18,29,5,well-drained deep soil,150,200
3016,tea,february,kerala,18,29,5,well-drained deep soil,150,200
3017,tea,november,kerala,18,29,5,well-drained deep soil,150,200
3018,tea,april,himachal pradesh,18,29,5,well-drained deep soil,150,200
3019,tea,february,himachal pradesh,18,29,5,well-drained deep soil,150,200
3020,tea,november,himachal pradesh,18,29,5,well-drained deep soil,150,200
3021,tea,april,ladakh,18,29,5,well-drained deep soil,150,200
3022,tea,february,ladakh,18,29,5,well-drained deep soil,150,200
3023,tea,november,ladakh,18,29,5,well-drained deep soil,150,200
3024,tea,april,jammu kashmir,18,29,5,well-drained deep soil,150,200
3025,tea,february,jammu kashmir,18,29,5,well-drained deep soil,150,200
3026,tea,november,jammu kashmir,18,29,5,well-drained deep soil,150,200
3027,aniseed,september,punjab,15,25,6.35,slightly acidic soil,100,200
3028,aniseed,october,punjab,15,25,6.35,slightly acidic soil,100,200
3029,aniseed,november,madhya pradesh,15,25,6.35,slightly acidic soil,100,200
3030,aniseed,december,madhya pradesh,15,25,6.35,slightly acidic soil,100,200
3031,aniseed,january,uttar pradesh,15,25,6.35,slightly acidic soil,100,200
3032,aniseed,february,uttar pradesh,15,25,6.35,slightly acidic soil,100,200
3033,aniseed,march,chattisgarh,15,25,6.35,slightly acidic soil,100,200
3034,aniseed,april,chattisgarh,15,25,6.35,slightly acidic soil,100,200
3035,aniseed,may,uttarakhand,15,25,6.35,slightly acidic soil,100,200
3036,aniseed,june,uttarakhand,15,25,6.35,slightly acidic soil,100,200
3037,aniseed,july,assam,15,25,6.35,slightly acidic soil,100,200
3038,aniseed,august,assam,15,25,6.35,slightly acidic soil,100,200
3039,aniseed,september,meghalaya,15,25,6.35,slightly acidic soil,100,200
3040,aniseed,october,meghalaya,15,25,6.35,slightly acidic soil,100,200
3041,cardamom,june,kerala,10,35,5,black cotton soil,150,400
3042,cardamom,july,kerala,10,35,5,black cotton soil,150,400
3043,cardamom,june,tamil nadu,10,35,5,black cotton soil,150,400
3044,cardamom,july,tamil nadu,10,35,5,black cotton soil,150,400
3045,cardamom,june,karnataka,10,35,5,black cotton soil,150,400
3046,cardamom,july,karnataka,10,35,5,black cotton soil,150,400
3047,cardamom,june,maharashtra,10,35,5,black cotton soil,150,400
3048,cardamom,july,maharashtra,10,35,5,black cotton soil,150,400
3049,chillies,may,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3050,chillies,june,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3051,chillies,september,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3052,chillies,october,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3053,chillies,november,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3054,chillies,january,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3055,chillies,february,andhra pradesh,20,28,5.8,deltaic soil,50.8,100
3056,chillies,may,assam,20,28,5.8,deltaic soil,50.8,100
3057,chillies,june,assam,20,28,5.8,deltaic soil,50.8,100
3058,chillies,september,assam,20,28,5.8,deltaic soil,50.8,100
3059,chillies,october,assam,20,28,5.8,deltaic soil,50.8,100
3060,chillies,november,assam,20,28,5.8,deltaic soil,50.8,100
3061,chillies,january,assam,20,28,5.8,deltaic soil,50.8,100
3062,chillies,february,assam,20,28,5.8,deltaic soil,50.8,100
3063,chillies,may,bihar,20,28,5.8,deltaic soil,50.8,100
3064,chillies,june,bihar,20,28,5.8,deltaic soil,50.8,100
3065,chillies,september,bihar,20,28,5.8,deltaic soil,50.8,100
3066,chillies,october,bihar,20,28,5.8,deltaic soil,50.8,100
3067,chillies,november,bihar,20,28,5.8,deltaic soil,50.8,100
3068,chillies,january,bihar,20,28,5.8,deltaic soil,50.8,100
3069,chillies,february,bihar,20,28,5.8,deltaic soil,50.8,100
3070,chillies,may,goa,20,28,5.8,deltaic soil,50.8,100
3071,chillies,june,goa,20,28,5.8,deltaic soil,50.8,100
3072,chillies,september,goa,20,28,5.8,deltaic soil,50.8,100
3073,chillies,october,goa,20,28,5.8,deltaic soil,50.8,100
3074,chillies,november,goa,20,28,5.8,deltaic soil,50.8,100
3075,chillies,january,goa,20,28,5.8,deltaic soil,50.8,100
3076,chillies,february,goa,20,28,5.8,deltaic soil,50.8,100
3077,chillies,may,gujrat,20,28,5.8,deltaic soil,50.8,100
3078,chillies,june,gujrat,20,28,5.8,deltaic soil,50.8,100
3079,chillies,september,gujrat,20,28,5.8,deltaic soil,50.8,100
3080,chillies,october,gujrat,20,28,5.8,deltaic soil,50.8,100
3081,chillies,november,gujrat,20,28,5.8,deltaic soil,50.8,100
3082,chillies,january,gujrat,20,28,5.8,deltaic soil,50.8,100
3083,chillies,february,gujrat,20,28,5.8,deltaic soil,50.8,100
3084,chillies,may,haryana,20,28,5.8,deltaic soil,50.8,100
3085,chillies,june,haryana,20,28,5.8,deltaic soil,50.8,100
3086,chillies,september,haryana,20,28,5.8,deltaic soil,50.8,100
3087,chillies,october,haryana,20,28,5.8,deltaic soil,50.8,100
3088,chillies,november,haryana,20,28,5.8,deltaic soil,50.8,100
3089,chillies,january,haryana,20,28,5.8,deltaic soil,50.8,100
3090,chillies,february,haryana,20,28,5.8,deltaic soil,50.8,100
3091,chillies,may,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3092,chillies,june,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3093,chillies,september,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3094,chillies,october,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3095,chillies,november,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3096,chillies,january,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3097,chillies,february,himachal pradesh,20,28,5.8,deltaic soil,50.8,100
3098,chillies,may,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3099,chillies,june,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3100,chillies,september,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3101,chillies,october,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3102,chillies,november,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3103,chillies,january,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3104,chillies,february,jammu kashmir,20,28,5.8,deltaic soil,50.8,100
3105,chillies,may,karnataka,20,28,5.8,deltaic soil,50.8,100
3106,chillies,june,karnataka,20,28,5.8,deltaic soil,50.8,100
3107,chillies,september,karnataka,20,28,5.8,deltaic soil,50.8,100
3108,chillies,october,karnataka,20,28,5.8,deltaic soil,50.8,100
3109,chillies,november,karnataka,20,28,5.8,deltaic soil,50.8,100
3110,chillies,january,karnataka,20,28,5.8,deltaic soil,50.8,100
3111,chillies,february,karnataka,20,28,5.8,deltaic soil,50.8,100
3112,chillies,may,kerala,20,28,5.8,deltaic soil,50.8,100
3113,chillies,june,kerala,20,28,5.8,deltaic soil,50.8,100
3114,chillies,september,kerala,20,28,5.8,deltaic soil,50.8,100
3115,chillies,october,kerala,20,28,5.8,deltaic soil,50.8,100
3116,chillies,november,kerala,20,28,5.8,deltaic soil,50.8,100
3117,chillies,january,kerala,20,28,5.8,deltaic soil,50.8,100
3118,chillies,february,kerala,20,28,5.8,deltaic soil,50.8,100
3119,chillies,may,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3120,chillies,june,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3121,chillies,september,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3122,chillies,october,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3123,chillies,november,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3124,chillies,january,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3125,chillies,february,madhya pradesh,20,28,5.8,deltaic soil,50.8,100
3126,chillies,may,maharashtra,20,28,5.8,deltaic soil,50.8,100
3127,chillies,june,maharashtra,20,28,5.8,deltaic soil,50.8,100
3128,chillies,september,maharashtra,20,28,5.8,deltaic soil,50.8,100
3129,chillies,october,maharashtra,20,28,5.8,deltaic soil,50.8,100
3130,chillies,november,maharashtra,20,28,5.8,deltaic soil,50.8,100
3131,chillies,january,maharashtra,20,28,5.8,deltaic soil,50.8,100
3132,chillies,february,maharashtra,20,28,5.8,deltaic soil,50.8,100
3133,chillies,may,manipur,20,28,5.8,deltaic soil,50.8,100
3134,chillies,june,manipur,20,28,5.8,deltaic soil,50.8,100
3135,chillies,september,manipur,20,28,5.8,deltaic soil,50.8,100
3136,chillies,may,odisha,20,28,5.8,deltaic soil,50.8,100
3137,chillies,june,odisha,20,28,5.8,deltaic soil,50.8,100
3138,chillies,september,odisha,20,28,5.8,deltaic soil,50.8,100
3139,chillies,october,odisha,20,28,5.8,deltaic soil,50.8,100
3140,chillies,november,odisha,20,28,5.8,deltaic soil,50.8,100
3141,chillies,january,odisha,20,28,5.8,deltaic soil,50.8,100
3142,chillies,february,odisha,20,28,5.8,deltaic soil,50.8,100
3143,chillies,may,puducherry,20,28,5.8,deltaic soil,50.8,100
3144,chillies,june,puducherry,20,28,5.8,deltaic soil,50.8,100
3145,chillies,september,puducherry,20,28,5.8,deltaic soil,50.8,100
3146,chillies,october,puducherry,20,28,5.8,deltaic soil,50.8,100
3147,chillies,november,puducherry,20,28,5.8,deltaic soil,50.8,100
3148,chillies,january,puducherry,20,28,5.8,deltaic soil,50.8,100
3149,chillies,february,puducherry,20,28,5.8,deltaic soil,50.8,100
3150,chillies,may,punjab,20,28,5.8,deltaic soil,50.8,100
3151,chillies,june,punjab,20,28,5.8,deltaic soil,50.8,100
3152,chillies,september,punjab,20,28,5.8,deltaic soil,50.8,100
3153,chillies,october,punjab,20,28,5.8,deltaic soil,50.8,100
3154,chillies,november,punjab,20,28,5.8,deltaic soil,50.8,100
3155,chillies,january,punjab,20,28,5.8,deltaic soil,50.8,100
3156,chillies,february,punjab,20,28,5.8,deltaic soil,50.8,100
3157,chillies,may,rajasthan,20,28,5.8,deltaic soil,50.8,100
3158,chillies,june,rajasthan,20,28,5.8,deltaic soil,50.8,100
3159,chillies,september,rajasthan,20,28,5.8,deltaic soil,50.8,100
3160,chillies,october,rajasthan,20,28,5.8,deltaic soil,50.8,100
3161,chillies,november,rajasthan,20,28,5.8,deltaic soil,50.8,100
3162,chillies,january,rajasthan,20,28,5.8,deltaic soil,50.8,100
3163,chillies,february,rajasthan,20,28,5.8,deltaic soil,50.8,100
3164,chillies,may,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3165,chillies,june,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3166,chillies,september,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3167,chillies,october,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3168,chillies,november,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3169,chillies,january,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3170,chillies,february,tamil nadu,20,28,5.8,deltaic soil,50.8,100
3171,chillies,may,tripura,20,28,5.8,deltaic soil,50.8,100
3172,chillies,june,tripura,20,28,5.8,deltaic soil,50.8,100
3173,chillies,september,tripura,20,28,5.8,deltaic soil,50.8,100
3174,chillies,october,tripura,20,28,5.8,deltaic soil,50.8,100
3175,chillies,november,tripura,20,28,5.8,deltaic soil,50.8,100
3176,chillies,january,tripura,20,28,5.8,deltaic soil,50.8,100
3177,chillies,february,tripura,20,28,5.8,deltaic soil,50.8,100
3178,chillies,may,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3179,chillies,june,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3180,chillies,september,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3181,chillies,october,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3182,chillies,november,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3183,chillies,january,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3184,chillies,february,uttar pradesh,20,28,5.8,deltaic soil,50.8,100
3185,chillies,may,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3186,chillies,june,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3187,chillies,september,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3188,chillies,october,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3189,chillies,november,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3190,chillies,january,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3191,chillies,february,uttarakhand,20,28,5.8,deltaic soil,50.8,100
3192,chillies,may,west bengal,20,28,5.8,deltaic soil,50.8,100
3193,chillies,june,west bengal,20,28,5.8,deltaic soil,50.8,100
3194,chillies,september,west bengal,20,28,5.8,deltaic soil,50.8,100
3195,chillies,october,west bengal,20,28,5.8,deltaic soil,50.8,100
3196,chillies,november,west bengal,20,28,5.8,deltaic soil,50.8,100
3197,chillies,january,west bengal,20,28,5.8,deltaic soil,50.8,100
3198,chillies,february,west bengal,20,28,5.8,deltaic soil,50.8,100
3199,chillies,may,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3200,chillies,june,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3201,chillies,september,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3202,chillies,october,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3203,chillies,november,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3204,chillies,january,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3205,chillies,february,andhra pradesh,20,28,5.8,black cotton soil,50.8,100
3206,chillies,may,assam,20,28,5.8,black cotton soil,50.8,100
3207,chillies,june,assam,20,28,5.8,black cotton soil,50.8,100
3208,chillies,september,assam,20,28,5.8,black cotton soil,50.8,100
3209,chillies,october,assam,20,28,5.8,black cotton soil,50.8,100
3210,chillies,november,assam,20,28,5.8,black cotton soil,50.8,100
3211,chillies,january,assam,20,28,5.8,black cotton soil,50.8,100
3212,chillies,february,assam,20,28,5.8,black cotton soil,50.8,100
3213,chillies,may,bihar,20,28,5.8,black cotton soil,50.8,100
